69,-231 -149 -58 27 123 214 311 404 508
70,-1730 -1443 -1083 -733 -441 -48 308 607 960
71,-4880 -4268 -3497 -2692 -1873 -1099 -268 569 1339
72,-2540 -2026 -1522 -940 -256 305 906 1482 2044
73,-748 -636 -504 -369 -232 -88 53 195 358
74,-348 -273 -185 -105 -18 83 165 259 356
75,-2057 -1627 -958 -531 124 643 1274 1821 2410
76,-499 -358 -158 6 200 371 544 726 987
77,-3558 -2878 -2191 -1425 -709 91 814 1590 2348
78,-3804 -2997 -2393 -1740 -1001 -360 386 1041 1872
79,-376 -309 -233 -147 -76 7 92 172 265
80,-331 -258 -184 -114 -36 44 136 220 306
81,-642 -486 -268 -51 166 387 576 835 1065
82,-1665 -1255 -734 -272 257 755 1266 1751 2252
83,-1215 -989 -807 -605 -407 -184 48 248 505
84,-502 -429 -335 -240 -149 -39 59 168 273
85,-772 -501 -208 60 316 612 913 1162 1482
86,-577 -432 -235 -58 130 296 485 672 901
87,-1293 -879 -466 16 500 980 1399 1900 2349
88,-482 -402 -316 -235 -145 -52 26 124 227
89,-1758 -1396 -966 -511 -105 337 766 1212 1683
90,-366 -284 -212 -134 -48 32 118 213 301
91,-725 -530 -227 79 353 651 923 1244 1538
92,-1215 -972 -793 -538 -333 -119 97 287 553
93,-627 -366 -129 121 382 622 848 1154 1431
94,-456 -371 -284 -199 -105 -10 87 175 282
95,-544 -380 -222 -32 152 321 506 696 921
96,-1012 -837 -660 -472 -286 -91 91 297 507
97,-688 -493 -266 -58 211 428 649 915 1171
98,-325 -248 -163 -90 -10 77 156 237 335
99,-1281 -1074 -857 -621 -379 -160 77 318 558
100,-1571 -1263 -974 -696 -384 -68 250 544 875
101,-310 -226 -124 -17 93 199 317 411 520
102,-294 -225 -149 -81 -4 76 152 238 320
103,-919 -720 -435 -158 127 405 719 1016 1403
104,-537 -358 -221 -56 111 283 448 615 810
105,-496 -376 -251 -119 20 158 294 431 593
106,-2440 -2016 -1502 -1007 -491 11 547 1039 1685
107,-1035 -750 -416 -107 204 565 879 1168 1528
108,-446 -372 -309 -245 -169 -98 -24 40 129
109,-265 -196 -94 5 100 205 303 402 510
110,-588 -390 -172 54 280 508 730 964 1177
111,-413 -337 -262 -181 -96 -13 75 162 257
112,-524 -303 -50 194 457 679 911 1167 1437
113,-369 -276 -186 -92 -13 98 180 277 374
114,-332 -257 -167 -81 11 102 194 290 388
115,-1004 -802 -563 -326 -65 166 391 650 942
116,-1538 -1309 -1027 -753 -435 -198 105 360 704
117,-2066 -1654 -1327 -1041 -710 -368 -29 297 678
118,-766 -617 -467 -307 -131 20 189 348 527
119,-2517 -2053 -1473 -873 -153 472 1095 1732 2357
120,-318 -220 -115 1 119 227 355 458 563
121,-619 -435 -235 -21 163 357 568 758 1037
122,-597 -388 -198 4 209 407 635 819 974
123,-2774 -2250 -1661 -1059 -425 224 883 1531 2117
124,-1421 -1140 -813 -451 -152 173 508 851 1256
125,-386 -307 -238 -175 -97 -17 67 136 221
126,-2506 -1926 -1350 -672 -17 628 1345 2020 2641
127,-2618 -2090 -1550 -893 -343 269 873 1429 2146
128,-902 -675 -433 -166 33 340 595 838 1144
129,-1463 -1196 -971 -722 -474 -237 22 281 601
130,-1103 -903 -719 -511 -325 -86 108 329 551
131,-722 -461 -222 42 290 556 815 1044 1321
132,-2166 -1805 -1316 -810 -326 172 678 1157 1800
133,-2082 -1653 -1153 -660 -166 304 785 1286 1832
134,-918 -763 -599 -432 -281 -115 67 239 416
135,-1607 -1200 -834 -371 -37 432 810 1224 1670
136,-1351 -1070 -782 -415 -60 259 595 966 1358
137,-2094 -1612 -1122 -579 -19 486 1087 1572 2191
138,-1485 -1065 -606 -46 521 954 1531 1974 2556
139,-3287 -2615 -1947 -1258 -627 66 839 1567 2240
140,-2315 -1901 -1415 -940 -433 42 527 989 1568
141,-383 -313 -238 -162 -90 -13 70 152 233
142,-506 -278 -45 182 422 640 883 1120 1416
143,-1865 -1287 -816 -182 388 1051 1520 2102 2695
144,-1482 -1124 -712 -286 190 638 1058 1480 1961
145,-994 -681 -397 -118 226 511 791 1115 1475
146,-1063 -847 -695 -490 -303 -102 98 311 497
147,-689 -523 -356 -201 -13 159 318 511 712
148,-931 -707 -482 -253 -33 166 416 623 865
149,-1317 -1018 -735 -434 -157 174 445 737 1068
150,-1398 -1152 -888 -573 -307 -12 288 572 845
151,-1758 -1384 -910 -440 26 480 963 1446 1938
152,-3023 -2465 -1836 -1208 -558 125 851 1562 2175
153,-244 -160 -72 9 107 195 297 389 482
154,-453 -336 -226 -126 -10 110 222 344 472
155,-381 -191 25 218 423 613 849 1041 1262
156,-423 -285 -132 19 181 334 476 613 776
157,-2707 -1981 -1135 -346 493 1298 2220 2929 3922
158,-541 -449 -341 -253 -138 -37 69 179 300
159,-590 -466 -302 -191 -33 105 255 381 534
160,-1212 -869 -470 -101 251 636 1041 1395 1804
161,-756 -505 -276 -42 225 448 716 954 1258
162,-750 -513 -266 26 321 586 844 1113 1448
163,-1843 -1376 -765 -265 288 876 1423 1973 2513
164,-571 -423 -237 -63 142 316 495 688 901
165,-657 -469 -243 -2 235 441 685 909 1188
166,-377 -306 -220 -143 -52 34 118 201 305
167,-2912 -2240 -1539 -740 -57 713 1500 2202 3176
168,-568 -422 -238 -54 135 311 492 683 895
169,-1129 -788 -421 -9 442 808 1189 1623 2086
170,-761 -590 -395 -193 -18 167 385 559 780
171,-538 -401 -208 -29 165 348 548 725 925
172,-657 -482 -233 -13 219 487 708 940 1220
173,-253 -163 -64 36 130 245 341 456 569
174,-540 -374 -184 20 234 435 635 838 1069
175,-1259 -898 -501 -34 395 839 1247 1713 2153
176,-1398 -1104 -790 -397 -37 335 705 1043 1504
177,-873 -625 -333 13 338 688 1005 1322 1693
178,-435 -368 -299 -223 -140 -59 5 92 177
179,-1885 -1574 -1200 -896 -535 -197 190 542 916
180,-1248 -1018 -715 -411 -122 184 527 829 1161
181,-2573 -2073 -1633 -1156 -595 -50 427 914 1505
182,-387 -311 -222 -135 -45 54 144 244 347
183,-2645 -1786 -1113 -372 425 1269 2087 2764 3743
184,-690 -482 -320 -93 129 336 528 733 1040
185,-557 -372 -236 -105 79 241 424 554 752
186,-422 -355 -273 -191 -108 -30 46 138 231
187,-1302 -889 -387 -61 451 956 1384 1788 2349
188,-1220 -1042 -831 -623 -407 -197 30 242 471
189,-2834 -2309 -1658 -956 -334 366 1017 1680 2519
190,-1240 -844 -432 24 470 917 1347 1810 2249
191,-1780 -1280 -794 -198 426 997 1591 2128 2754
192,-260 -188 -102 -23 57 143 229 312 396
193,-1061 -815 -564 -250 58 361 721 939 1321
194,-964 -716 -442 -173 133 454 729 1020 1309
195,-748 -465 -208 87 379 664 941 1207 1615
196,-1583 -1208 -771 -287 106 562 980 1433 1871
197,-1941 -1413 -895 -266 263 930 1440 2051 2577
198,-2102 -1536 -1008 -477 64 676 1261 1831 2417
199,-552 -377 -228 -59 121 290 458 641 839
200,-388 -288 -180 -83 27 137 262 372 514
201,-1283 -1036 -859 -616 -378 -177 56 246 489
202,-459 -299 -122 65 225 397 585 756 980
203,-756 -518 -307 -89 164 382 639 876 1167
204,-907 -651 -369 21 321 680 1018 1400 1755
205,-1269 -928 -509 -124 265 726 1121 1565 2061
206,-592 -423 -226 -92 158 327 539 726 917
207,-1368 -1113 -912 -678 -425 -178 87 330 584
208,-770 -487 -222 47 335 607 903 1179 1508
209,-2601 -1994 -1350 -641 77 764 1374 2081 2772
210,-1197 -934 -650 -332 -38 283 615 905 1290
211,-524 -432 -308 -193 -75 62 185 301 426
212,-550 -373 -238 -42 134 314 469 665 867
213,-1105 -937 -748 -544 -335 -129 64 296 486
214,-1522 -1240 -956 -698 -368 -58 240 554 840
215,-1256 -980 -750 -496 -258 -1 278 525 802
216,-4376 -3764 -3086 -2360 -1581 -889 -91 651 1392
217,-821 -617 -439 -259 -77 130 341 515 712
218,-1034 -694 -355 -7 403 759 1145 1518 1946
219,-1287 -1058 -749 -467 -188 88 395 680 1006
220,-304 -196 -129 -37 49 142 237 328 435
221,-505 -366 -247 -111 46 176 332 480 649
222,-1181 -899 -572 -189 181 564 920 1272 1650
223,-639 -431 -228 -9 226 433 673 900 1106
224,-483 -346 -214 -76 65 222 351 495 659
225,-2852 -2412 -1809 -1216 -632 -57 527 1083 1817
226,-1356 -1050 -728 -290 118 537 940 1298 1765
227,-622 -444 -247 -15 224 431 651 899 1134
228,-1779 -1272 -789 -198 426 998 1593 2129 2740
229,-590 -425 -212 -4 192 355 605 754 1016
230,-633 -517 -386 -233 -92 59 179 331 470
231,-641 -538 -429 -312 -194 -84 34 149 298
232,-1170 -912 -701 -448 -218 28 292 522 807
233,-723 -478 -228 24 280 542 801 1054 1331
234,-1781 -1279 -794 -198 426 998 1591 2128 2754
235,-3215 -2597 -1887 -1211 -449 245 999 1706 2488
236,-347 -238 -147 -70 39 118 226 322 421
237,-634 -497 -342 -165 13 186 359 545 748
238,-1857 -1463 -952 -519 62 558 1067 1568 2039
239,-1417 -1151 -922 -657 -367 -108 153 471 761
240,-2104 -1528 -1019 -343 183 857 1300 1960 2568
241,-529 -346 -213 -50 98 258 418 566 749
242,-1082 -871 -611 -344 -90 169 448 724 1051
243,-349 -142 65 288 512 702 956 1158 1388
244,-1004 -848 -654 -460 -260 -67 137 308 537
245,-348 -274 -174 -89 6 98 201 289 401
246,-361 -245 -110 12 143 267 412 528 658
247,-1214 -950 -675 -391 -105 176 471 763 1133
248,-305 -254 -204 -147 -94 -31 23 75 134
249,-890 -641 -377 -86 214 526 788 1091 1423
250,-281 -235 -188 -133 -79 -23 28 77 142
251,-1044 -769 -533 -271 -23 266 500 754 1038
252,-2296 -1709 -1142 -449 135 824 1387 2036 2669
253,-841 -605 -337 -64 233 496 748 1048 1359
254,-528 -261 -35 204 481 792 1042 1315 1607
255,-1214 -943 -712 -484 -219 16 232 479 766
256,-1532 -1070 -626 35 500 1090 1599 2126 2729
257,-324 -220 -117 -16 102 216 324 439 565
258,-1427 -980 -512 -33 388 905 1394 1834 2384
259,-597 -390 -172 64 278 508 744 952 1196
260,-1840 -1356 -874 -382 170 742 1228 1757 2304
261,-560 -424 -285 -117 16 179 320 494 655
262,-2172 -1704 -1197 -677 -93 520 1068 1607 2313
263,-601 -418 -187 56 292 517 702 1026 1212
264,-910 -741 -587 -398 -225 -66 131 294 476
265,-896 -752 -597 -416 -237 -76 76 247 438
266,-1350 -983 -566 -64 407 897 1334 1806 2319
267,-825 -647 -455 -290 -108 81 287 450 663
268,-3652 -3064 -2339 -1555 -769 86 815 1656 2475
269,-923 -669 -367 -36 309 634 929 1264 1652
270,-2717 -2039 -1420 -720 -95 649 1395 2055 2773
271,-940 -766 -579 -386 -203 -14 165 358 552
272,-1407 -1042 -638 -226 139 544 945 1333 1692
273,-1166 -894 -569 -256 30 360 681 1015 1428
274,-779 -514 -241 13 404 660 939 1203 1557
275,-1998 -1562 -1119 -591 -62 398 927 1365 2034
276,-675 -481 -257 36 246 478 746 1029 1290
277,-269 -194 -96 -7 85 172 263 360 439
278,-570 -421 -208 -23 198 374 581 777 981
279,-1001 -778 -506 -233 60 360 632 910 1193
280,-625 -333 -86 217 498 774 1078 1366 1728
281,-1085 -835 -554 -310 4 270 581 865 1176
282,-297 -220 -147 -73 13 87 165 248 332
283,-4261 -3547 -2753 -1878 -1010 -101 787 1664 2612
284,-527 -350 -218 -51 107 272 436 592 776
285,-1127 -792 -410 -22 374 758 1197 1553 2026
286,-1510 -1204 -925 -659 -332 -39 272 569 880
287,-325 -229 -106 11 135 245 384 499 608
288,-418 -352 -262 -172 -92 -11 84 164 261
289,-845 -679 -414 -190 70 326 547 814 1084
290,-1048 -869 -704 -504 -323 -148 61 241 441
291,-875 -627 -371 -141 136 368 587 863 1131
292,-910 -639 -350 -90 199 453 759 1028 1296
293,-1584 -1278 -988 -692 -388 -62 268 578 898
294,-1032 -845 -621 -424 -216 5 227 426 643
295,-1546 -1272 -950 -645 -258 89 389 727 1138
296,-552 -394 -212 -18 159 343 514 718 951
297,-2234 -1687 -1120 -505 165 839 1468 2085 2713
298,-2617 -2035 -1411 -725 -110 597 1280 1831 2677
299,-2117 -1671 -1184 -698 -96 397 984 1497 2032
300,-849 -580 -296 3 325 630 899 1208 1535
301,-344 -226 -140 -59 43 132 226 317 429
302,-1263 -1019 -839 -607 -380 -178 57 262 516
303,-1076 -848 -635 -326 -64 192 448 720 1015
304,-133 -102 -71 -38 -7 28 63 94 136
305,-1287 -1040 -802 -481 -135 128 397 716 1101
306,-303 -215 -131 -55 37 116 202 300 387
